899	p44	10786.49	99.9	alive
899	p45	10798.16	100.0	alive
899	p46	10798.17	100.0	alive
899	p47	10788.62	99.9	alive
899	p48	10798.24	100.0	alive
899	p49	10798.26	100.0	alive
899	p50	10795.59	100.0	alive
899	p51	10798.26	100.0	alive
899	p52	10798.20	100.0	alive
899	p53	10798.20	100.0	alive
899	p54	10795.30	100.0	alive
899	p55	10792.35	99.9	alive
899	p56	10795.53	100.0	alive
899	p57	10793.35	99.9	alive
899	p58	10792.40	99.9	alive
899	p59	10795.56	100.0	alive
899	c60	10791.57	99.9	alive
899	c61	10784.28	99.9	alive
899	c62	10796.89	100.0	alive
899	c63	10798.27	100.0	alive
899	c64	10793.94	99.9	alive
899	c65	10793.05	99.9	alive
899	c66	10778.81	99.8	alive
899	c67	10795.63	100.0	alive
899	c68	10773.69	99.8	alive
899	c69	10784.23	99.9	alive
899	c70	10795.56	100.0	alive
899	c71	10795.44	100.0	alive
899	c72	10798.22	100.0	alive
899	c73	10795.85	100.0	alive
899	c74	10793.70	99.9	alive
899	c75	10795.54	100.0	alive
899	c76	10781.57	99.8	alive
899	c77	10788.69	99.9	alive
899	c78	10789.43	99.9	alive
899	c79	10787.73	99.9	alive
899	c80	10793.23	99.9	alive
899	c81	10762.84	99.7	alive
899	c82	10798.29	100.0	alive
899	c83	10782.71	99.8	alive
899	c84	10798.21	100.0	alive
899	w85	10792.05	99.9	alive
899	w86	10793.89	99.9	alive
899	w87	10790.36	99.9	alive
899	w88	10799.10	100.0	alive
899	w89	10799.10	100.0	alive
899	w90	10799.10	100.0	alive
899	w91	10799.10	100.0	alive
899	t392	10798.79	100.0	alive
899	t393	10798.81	100.0	alive
899	t494	10798.88	100.0	alive
899	t495	10788.36	99.9	alive
899	t496	10772.49	99.7	alive
899	t497	10776.86	99.8	alive
899	t1098	10798.84	100.0	alive
899	t1099	10798.80	100.0	alive

1199	p0	10783.45	99.8	alive
1199	p1	10791.90	99.9	alive
1199	p2	10789.77	99.9	alive
1199	p3	10797.80	100.0	alive
1199	p4	10786.16	99.9	alive
1199	p5	10795.12	100.0	alive
1199	p6	10787.43	99.9	alive
1199	p7	10797.74	100.0	alive
1199	p8	10772.38	99.7	alive
1199	p9	10797.82	100.0	alive
1199	p10	10795.75	100.0	alive
1199	p11	10791.94	99.9	alive
1199	p12	10782.64	99.8	alive
1199	p13	10783.07	99.8	alive
1199	p14	10782.99	99.8	alive
1199	p15	10793.33	99.9	alive
1199	p16	10788.98	99.9	alive
1199	p17	10797.76	100.0	alive
1199	p18	10797.75	100.0	alive
1199	p19	10791.59	99.9	alive
1199	p20	10797.70	100.0	alive
1199	p21	10797.83	100.0	alive
1199	p22	10795.13	100.0	alive
1199	p23	10787.21	99.9	alive
1199	p24	10779.84	99.8	alive
1199	p25	10795.22	100.0	alive
1199	p26	10792.42	99.9	alive
1199	p27	10791.29	99.9	alive
1199	p28	10792.53	99.9	alive
1199	p29	10777.73	99.8	alive
1199	p30	10791.92	99.9	alive
1199	p31	10782.09	99.8	alive
1199	p32	10795.10	100.0	alive
1199	p33	10772.62	99.7	alive
1199	p34	10797.75	100.0	alive
1199	p35	10794.23	99.9	alive
1199	p36	10782.54	99.8	alive
1199	p37	10790.71	99.9	alive
1199	p38	10797.75	100.0	alive
1199	p39	10791.94	99.9	alive
1199	p40	10797.70	100.0	alive
1199	p41	10791.93	99.9	alive
1199	p42	10797.77	100.0	alive
1199	p43	10797.79	100.0	alive
1199	p44	10783.10	99.8	alive
1199	p45	10789.71	99.9	alive
1199	p46	10797.72	100.0	alive
1199	p47	10767.87	99.7	alive
1199	p48	10797.79	100.0	alive
1199	p49	10795.18	100.0	alive
1199	p50	10795.14	100.0	alive
1199	p51	10797.81	100.0	alive
1199	p52	10797.75	100.0	alive
1199	p53	10788.00	99.9	alive
1199	p54	10791.95	99.9	alive
1199	p55	10788.97	99.9	alive
1199	p56	10795.08	100.0	alive
1199	p57	10792.90	99.9	alive
1199	p58	10789.01	99.9	alive
1199	p59	10795.11	100.0	alive
1199	c60	10770.81	99.7	alive
1199	c61	10777.79	99.8	alive
1199	c62	10767.38	99.7	alive
1199	c63	10791.08	99.9	alive
1199	c64	10779.51	99.8	alive
1199	c65	10780.13	99.8	alive
1199	c66	10748.74	99.5	alive
1199	c67	10790.63	99.9	alive
1199	c68	10767.66	99.7	alive
1199	c69	10776.78	99.8	alive
1199	c70	10788.10	99.9	alive
1199	c71	10795.00	100.0	alive
1199	c72	10795.40	100.0	alive
1199	c73	10787.82	99.9	alive
1199	c74	10788.97	99.9	alive
1199	c75	10783.54	99.8	alive
1199	c76	10758.27	99.6	alive
1199	c77	10783.08	99.8	alive
1199	c78	10789.00	99.9	alive
