nodes,runs,delivery_mean,delivery_std,delivery_ci95,abort_mean,abort_std,abort_ci95,latency_mean,latency_std,latency_ci95,hops_mean,hops_std,hops_ci95,overhead_mean,overhead_std,overhead_ci95
25,20,48.908,3.6681640323765587,1.7167536122635765,8.128499999999999,0.6885627670812055,0.32225729471836073,7688.892999999999,284.2185873787619,133.01839346557642,1.5955000000000001,0.07742398649133565,0.03623554108040554,1.4595,0.1643960237705856,0.07693970748278395
50,20,59.791500000000006,2.727905066645755,1.2766988705360764,17.116500000000002,0.7779952306713505,0.3641129760801726,7553.2964999999995,178.57402626229367,83.5752169031607,2.7125,0.0771106518684607,0.03608889596286991,4.539,0.23801592162577775,0.11139488027817605
75,20,61.235,2.6441166070313438,1.2374846643447994,24.864500000000003,1.091505358378245,0.5108402324055449,7410.438500000001,182.7486070873549,85.52898087005367,3.979,0.11525258302848077,0.05393986923443575,8.695500000000001,0.2726377006018677,0.12759837161487209
100,20,60.32750000000001,3.7296378757475264,1.7455242565791904,25.682499999999997,2.749370980692435,1.2867452275568942,7365.919,227.81607458880643,106.62120492159406,4.4195,1.3469789784629351,0.6304055670654265,10.369500000000002,5.113859882196309,2.393360097280693
150,20,59.70300000000001,2.7042424758924724,1.2656244371703216,29.515000000000004,1.0620164534358312,0.4970390000629479,7215.8055,143.4066084682586,67.11635873896441,5.307499999999999,0.12311205849699872,0.05761821698060602,13.660499999999999,0.4767817000197096,0.2231407043265997
200,20,44.49250000000001,2.078761967082685,0.9728905481124862,30.2175,1.1010467507642083,0.5153057414994809,6598.413999999999,134.48044069873626,62.93878362870688,11.847999999999999,0.4563193710780341,0.21356403959299253,40.2255,1.3205041899931522,0.6180149846546484
250,20,39.464999999999996,0.9318431085474477,0.43611599932331696,29.538999999999998,0.5060153939826024,0.2368224942541043,6364.187,135.38884448719895,63.363929688553846,16.044,0.5403643994662547,0.25289832366665,56.753499999999995,1.4274241615028458,0.6680550716551913
300,20,33.74000000000001,1.0268910668410232,0.480599813105509,26.427500000000002,0.5237604414233671,0.24512743209898688,6105.332,115.89547294187567,54.24075097564661,20.947499999999998,0.858296200866025,0.401694986980776,78.6555,1.9315346366637016,0.9039860364576577
400,20,27.555,0.6839783006715004,0.3201116983928706,25.166000000000004,0.3564503360992426,0.16682389246766424,5817.5960000000005,102.28150830454462,47.86921939688449,30.199500000000008,0.8930696619260063,0.41796946771792903,119.9125,2.523683346138924,1.1811201632350194
