nodes,runs,delivery_mean,delivery_std,delivery_ci95,abort_mean,abort_std,abort_ci95,latency_mean,latency_std,latency_ci95,hops_mean,hops_std,hops_ci95,overhead_mean,overhead_std,overhead_ci95
25,20,31.580000000000002,2.372873008778488,1.039957448522218,9.0685,0.7548947295031136,0.3308472024809545,7285.7505,235.18412322162885,103.07398660344079,0.292,0.04969379925313143,0.02177926778528511,0.8470000000000002,0.10843868022260807,0.04752534703215027
50,20,50.1345,3.117535252829001,1.3663200665252173,18.538999999999998,0.9037227101506886,0.39607394089062664,7462.548999999999,158.80467797365355,69.59921879843436,0.8165000000000001,0.04771350906576061,0.02091136734435427,2.1385,0.1164959904437646,0.05105661893273101
75,20,55.187500000000014,2.583029382231974,1.1320625401637963,26.345499999999998,1.045559407056438,0.4582366141037434,7394.5935,103.18528609279828,45.22294554032708,1.4784999999999997,0.057149388724455776,0.02504682393984685,4.047,0.1229505677305443,0.053885462154267066
100,20,55.5775,2.3315341120793143,1.0218398782279163,30.3685,1.005889368197433,0.4408504530062199,7290.2294999999995,138.92391872702729,60.88609189096065,2.165,0.06716045202192639,0.029434365879645555,6.389,0.22372210205379453,0.09805053433924026
150,20,51.657500000000006,1.692506316555111,0.7417735985283411,34.38250000000001,0.9927997359938583,0.4351136687543179,7047.530000000001,101.49066547691656,44.480245309263,3.7335000000000003,0.11037138263727225,0.04837239121212583,12.118,0.28167917547226834,0.12345134170360833
200,20,45.197,1.779394042334281,0.7798538233338477,33.7015,0.8763036904491135,0.38405702567251754,6744.923,103.33556834538221,45.28880964151462,5.559999999999999,0.1585460251954086,0.06948585922026829,19.2545,0.4977472937355386,0.218147369744207
250,20,40.203500000000005,0.9816863846945907,0.43024302779757034,31.978499999999997,0.6781420050014364,0.2972088378299179,6572.9635,85.71958249984291,37.568263440619816,7.5605,0.2535324125442866,0.11111547895391485,27.363999999999997,0.5781312908619325,0.25337720979224887
300,20,34.141999999999996,1.077104305167576,0.472061775261626,29.208999999999996,0.6079724716759711,0.2664556839227432,6352.5425,90.40179008911161,39.62033139367639,9.976,0.3885655130022953,0.1702963445539013,37.873999999999995,1.0228412440483212,0.44827994016896966
400,20,27.2755,0.7102592188030626,0.3112848273983508,26.3625,0.4819464372946983,0.2112223390797379,6052.2975,109.37113656936047,47.93401404451861,14.599999999999998,0.5081649131407718,0.22271309275435622,58.02900000000001,1.280879221061599,0.5613700698151002
